,OBJECTID,COUNTY,CITY,Shape__Area,Shape__Length,GlobalID,Year,Geography,Geographic Area Name,Total_Population,City
436,452.0,Tulare,Visalia,153180776.375,132472.38948029,50e29e46-a597-43c8-a3e1-f5a96bda5338,2010,1600000US0682954,"Visalia city, California",119312.0,Visalia
437,453.0,San Diego,Vista,69662663.796875,99294.9360690489,92ca4e60-39bd-451c-968a-9b06e89a3d30,2010,1600000US0682996,"Vista city, California",92478.0,Vista
438,454.0,Los Angeles,Walnut,33932903.1796875,33705.1607973171,ae2139a0-501d-469a-ada3-016c2a66a4a9,2010,1600000US0683332,"Walnut city, California",29327.0,Walnut
439,455.0,Contra Costa,Walnut Creek,82428801.484375,116944.312635597,adc694f6-2fb6-4cc4-8926-6241ea3f6fd3,2010,1600000US0683346,"Walnut Creek city, California",63808.0,Walnut Creek
440,456.0,Kern,Wasco,37477413.03125,51022.8149686062,ee4b3a57-a6a3-4f50-a139-d4a389b8cf6c,2010,1600000US0683542,"Wasco city, California",25143.0,Wasco
441,457.0,Stanislaus,Waterford,10166347.6875,18582.4891401087,c457bafe-f200-4f65-9931-1b8a36f71f28,2010,1600000US0683612,"Waterford city, California",8315.0,Waterford
442,458.0,Santa Cruz,Watsonville,27580445.25,48950.2137587499,7d940c0c-5837-422e-abd6-70af8246d149,2010,1600000US0683668,"Watsonville city, California",49580.0,Watsonville
443,459.0,Siskiyou,Weed,22193265.7539063,36202.9728628581,b7c479d4-a39c-4f00-a78d-17da1c164456,2010,1600000US0683850,"Weed city, California",2950.0,Weed
444,460.0,Los Angeles,West Covina,60787433.9882813,75435.3600168253,6787f7e3-650e-4458-89f1-12cfad6e98db,2010,1600000US0684200,"West Covina city, California",105552.0,West Covina
445,461.0,Los Angeles,West Hollywood,7178771.4921875,21043.1206737822,a5521376-b045-4227-a9c9-2289a4fda883,2010,1600000US0684410,"West Hollywood city, California",34657.0,West Hollywood
446,462.0,Yolo,West Sacramento,97647197.203125,46539.3055212368,e106bd6c-95b2-437e-8544-9ceb8d6ca372,2010,1600000US0684816,"West Sacramento city, California",45961.0,West Sacramento
447,463.0,Los Angeles,Westlake Village,20803175.9101563,23742.8009022052,2abfa6de-fb85-4c01-890a-1e46210f7628,2010,1600000US0684438,"Westlake Village city, California",8274.0,Westlake Village
448,464.0,Orange,Westminster,37856067.8945313,54680.6146773354,901af9fe-a6a1-43b7-8b01-a9ac2a0b78bb,2010,1600000US0684550,"Westminster city, California",88921.0,Westminster
449,465.0,Imperial,Westmorland,2278996.96484375,11110.2035510941,98ef1b30-ee17-46ee-b863-4f33bc7ef9ca,2010,1600000US0684606,"Westmorland city, California",1767.0,Westmorland
450,466.0,Yuba,Wheatland,34931643.8710938,46816.2199893527,605ac660-f0b1-47c2-ba83-7adc6f311e3d,2010,1600000US0685012,"Wheatland city, California",3319.0,Wheatland
451,467.0,Los Angeles,Whittier,55332675.2070313,60122.3409694454,9a76d19e-c723-4ff4-9f12-66366c729a27,2010,1600000US0685292,"Whittier city, California",84997.0,Whittier
452,468.0,Riverside,Wildomar,88793381.0898438,42930.1354892912,900fffad-d4c4-40d4-a556-4338fd6123fd,2010,1600000US0685446,"Wildomar city, California",30637.0,Wildomar
453,469.0,Colusa,Williams,21810706.8789063,31323.7559121148,8d61708a-ae37-4d43-bd2c-90bf3edf3a36,2010,1600000US0685586,"Williams city, California",4906.0,Williams
454,470.0,Mendocino,Willits,12210984.328125,29849.4400068214,ac2c60fd-0866-4aa8-9388-832467951ce3,2010,1600000US0685600,"Willits city, California",4913.0,Willits
455,471.0,Glenn,Willows,12296339.8085938,22524.0806156911,610d03de-4ea4-48d6-ae9e-3939071fb906,2010,1600000US0685684,"Willows city, California",6205.0,Willows
456,473.0,Yolo,Winters,10804762.296875,24490.1125811704,e34317bc-3495-4d22-98ec-87face98e432,2010,1600000US0686034,"Winters city, California",6572.0,Winters
457,474.0,Tulare,Woodlake,13124119.4492188,29231.0651581337,9c1c72b0-daa2-4d07-a3e6-2bb77c95031e,2010,1600000US0686300,"Woodlake city, California",7178.0,Woodlake
458,475.0,Yolo,Woodland,63904987.75,73095.5181818295,df617f85-f032-4911-a177-1b7005b78c0e,2010,1600000US0686328,"Woodland city, California",54785.0,Woodland
459,477.0,Orange,Yorba Linda,75095135.09375,73709.6961450616,26cab1e0-ea41-497a-a61a-526213d5578c,2010,1600000US0686832,"Yorba Linda city, California",62915.0,Yorba Linda
460,478.0,Napa,Yountville,6139924.5,18166.7764789401,735a240a-584d-4627-8090-a2e92033d000,2010,1600000US0686930,"Yountville city, California",2939.0,Yountville
461,479.0,Siskiyou,Yreka,46798868.375,64683.1907662048,a1a1efeb-3906-417a-812e-2184e2101bd5,2010,1600000US0686944,"Yreka city, California",7676.0,Yreka
462,480.0,Sutter,Yuba City,66302159.09375,74665.9520026705,060e429b-d220-42b0-82c9-bb07aa3ceb8b,2010,1600000US0686972,"Yuba City city, California",63435.0,Yuba City
463,481.0,San Bernardino,Yucaipa,106858391.742188,66660.7723633347,048cc48d-99e6-4541-97c5-27b43a221a05,2010,1600000US0687042,"Yucaipa city, California",50227.0,Yucaipa
464,1.0,San Bernardino,Adelanto,202527216.65625,122818.299432443,a112aaa2-6c60-4c6f-83c5-5a03126064e8,2011,1600000US0600296,"Adelanto city, California",30670.0,Adelanto
465,2.0,Los Angeles,Agoura Hills,29643180.1953125,29626.9407231508,b9192abb-2d64-4f7b-b9dc-97b8a703521b,2011,1600000US0600394,"Agoura Hills city, California",20353.0,Agoura Hills
466,3.0,Alameda,Alameda,43583052.453125,52137.8769118302,b8a7f28a-a71e-4e96-bd7e-78cf84f27f7d,2011,1600000US0600562,"Alameda city, California",73239.0,Alameda
467,4.0,Alameda,Albany,7558117.2109375,16774.017561212,f25071bd-a3d2-437a-bdf4-2d25a0aea1f4,2011,1600000US0600674,"Albany city, California",18217.0,Albany
468,5.0,Los Angeles,Alhambra,28883376.6367188,25461.4876329188,a74ff6de-81a9-4d98-b4dc-a1f9d9730f4b,2011,1600000US0600884,"Alhambra city, California",83301.0,Alhambra
469,6.0,Orange,Aliso Viejo,25901253.5117188,33775.3696308583,32e63b56-98f9-462e-9e0d-86ed32f59a6f,2011,1600000US0600947,"Aliso Viejo city, California",47037.0,Aliso Viejo
470,7.0,Modoc,Alturas,13359025.0585938,23764.8127344721,f87fe79e-88fe-44fe-bacf-b16d00e72320,2011,1600000US0601444,"Alturas city, California",2813.0,Alturas
471,8.0,Amador,Amador City,1307710.1328125,4628.80717539254,0b0e5dd4-dd76-4d23-b8db-5f80e581a6d9,2011,1600000US0601514,"Amador City city, California",158.0,Amador City
472,9.0,Napa,American Canyon,25657660.1835938,34793.6440438085,0e0b9daf-6b3d-4783-a074-8607c357f0eb,2011,1600000US0601640,"American Canyon city, California",18489.0,American Canyon
473,10.0,Orange,Anaheim,196108999.554688,147822.690354671,7b29a09d-80e7-4ecf-a52d-6fa122b3651c,2011,1600000US0602000,"Anaheim city, California",335057.0,Anaheim
474,11.0,Shasta,Anderson,32458888.3984375,47510.5481526246,d8e5af81-bf95-43bc-87b0-bdb8fc4aa286,2011,1600000US0602042,"Anderson city, California",9927.0,Anderson
475,13.0,Contra Costa,Antioch,124941447.402344,74914.6180628466,3425eb3e-ab73-490a-a609-8b129dc2551c,2011,1600000US0602252,"Antioch city, California",101118.0,Antioch
476,15.0,Los Angeles,Arcadia,42082448.140625,48662.39865065,ef3b66aa-bcd6-433f-b223-138330934559,2011,1600000US0602462,"Arcadia city, California",55993.0,Arcadia
477,16.0,Humboldt,Arcata,51385121.5664063,75159.8543906089,d4015cfd-be17-4795-993f-9b16b5473331,2011,1600000US0602476,"Arcata city, California",17118.0,Arcata
478,17.0,San Luis Obispo,Arroyo Grande,23011217.6171875,31484.2368777697,f24cf9f8-c008-4879-bab2-12ba38562928,2011,1600000US0602868,"Arroyo Grande city, California",17132.0,Arroyo Grande
479,18.0,Los Angeles,Artesia,6128534.55859375,15055.4587668051,a4a86472-9eaa-487d-8231-1021d9979654,2011,1600000US0602896,"Artesia city, California",16495.0,Artesia
480,19.0,Kern,Arvin,18685857.6328125,26421.7606989487,8efc70e8-1780-476f-af6e-6e2e31b1f895,2011,1600000US0602924,"Arvin city, California",18809.0,Arvin
481,20.0,San Luis Obispo,Atascadero,102461859.882813,57267.537566731,c655e318-452c-47f4-8afb-42f479315749,2011,1600000US0603064,"Atascadero city, California",28194.0,Atascadero
482,22.0,Merced,Atwater,27568273.9726563,45442.5725787282,df3340e1-4411-4118-89a9-17a3291b67fd,2011,1600000US0603162,"Atwater city, California",27922.0,Atwater
483,23.0,Placer,Auburn,30627246.328125,59836.922974527,672df8e3-4684-4403-832f-92ca411d9d75,2011,1600000US0603204,"Auburn city, California",13476.0,Auburn
484,24.0,Los Angeles,Avalon,10948557.5898438,20901.4057551505,560550f8-6871-41d4-a0cd-4754b5cec5ad,2011,1600000US0603274,"Avalon city, California",3690.0,Avalon
485,25.0,Kings,Avenal,77458981.5390625,55421.4830221233,77f517a7-7ba5-4159-b73b-9ed6ed558008,2011,1600000US0603302,"Avenal city, California",15705.0,Avenal
486,26.0,Los Angeles,Azusa,36615279.453125,58591.2627191577,cb5f0af2-849d-46fd-94f1-02f0adb1cfcb,2011,1600000US0603386,"Azusa city, California",46177.0,Azusa
487,27.0,Kern,Bakersfield,591957825.328125,536308.402107617,e87b9568-4d95-4ecd-a142-41268e583cbe,2011,1600000US0603526,"Bakersfield city, California",339761.0,Bakersfield
488,28.0,Los Angeles,Baldwin Park,25658138.6914063,32301.7639831901,060f5a5a-82ed-416e-a0f9-8ca754dbe65a,2011,1600000US0603666,"Baldwin Park city, California",75441.0,Baldwin Park
489,29.0,Riverside,Banning,87707280.59375,98557.2975789746,654116ac-4eea-4993-ad53-d0990c693a16,2011,1600000US0603820,"Banning city, California",29414.0,Banning
490,30.0,San Bernardino,Barstow,159114428.855469,124528.363805011,2d264963-33f7-45e0-afb7-dc27bf7b63d3,2011,1600000US0604030,"Barstow city, California",22913.0,Barstow
491,31.0,Riverside,Beaumont,114352990.65625,95506.7991222663,b77d8417-10b4-4c2f-9a0f-82f65d1ea8ac,2011,1600000US0604758,"Beaumont city, California",34737.0,Beaumont
492,32.0,Los Angeles,Bell,9896026.3125,24187.7973649776,6d6fa9b6-09fe-4d1d-a80e-14c8066ae6d5,2011,1600000US0604870,"Bell city, California",35602.0,Bell
493,33.0,Los Angeles,Bell Gardens,9285293.390625,14226.2157586177,2519eb23-edc0-4724-be7b-9fa3d0a97fef,2011,1600000US0604996,"Bell Gardens city, California",42294.0,Bell Gardens
494,34.0,Los Angeles,Bellflower,23316766.09375,21825.9089684598,7870b149-77ef-44dd-8bda-83ce1e1671b3,2011,1600000US0604982,"Bellflower city, California",76243.0,Bellflower
495,35.0,San Mateo,Belmont,19123418.1992188,28173.7772276943,3cae9a74-f54c-4211-ace2-e7d6c3943792,2011,1600000US0605108,"Belmont city, California",25568.0,Belmont
496,36.0,Marin,Belvedere,2645760.046875,8307.52493870506,355cc2b2-ec2a-4160-936f-5f58cc3f72fd,2011,1600000US0605164,"Belvedere city, California",2118.0,Belvedere
497,37.0,Solano,Benicia,54541414.734375,44254.5232957136,950ed4e1-d97b-4c75-b95c-b9f45e348467,2011,1600000US0605290,"Benicia city, California",26981.0,Benicia
498,38.0,Alameda,Berkeley,44043848.6679688,41459.8367324381,6e2ab811-24ca-4405-858b-4b515f2cbf1b,2011,1600000US0606000,"Berkeley city, California",111008.0,Berkeley
499,39.0,Los Angeles,Beverly Hills,21616862.796875,31778.1464910811,efe66720-091a-40ff-97d2-84df7e2b6e02,2011,1600000US0606308,"Beverly Hills city, California",34042.0,Beverly Hills
500,40.0,San Bernardino,Big Bear Lake,24456282.1484375,56830.6192226937,22313489-4ea2-4f8d-b732-96a85734cc05,2011,1600000US0606434,"Big Bear Lake city, California",5109.0,Big Bear Lake
501,41.0,Butte,Biggs,3846221.96875,16135.5486184904,af347e2a-a981-4860-a8e6-86ada7fd3c7d,2011,1600000US0606560,"Biggs city, California",1927.0,Biggs
502,42.0,Inyo,Bishop,7733927.79296875,20427.2825511611,0d21b968-d076-4167-bdbb-12cdccfdbbaa,2011,1600000US0606798,"Bishop city, California",3839.0,Bishop
503,43.0,Humboldt,Blue Lake,2934186.11328125,12023.8197091084,fbc1c05f-c1ab-4287-ae33-30f37c748734,2011,1600000US0607162,"Blue Lake city, California",1336.0,Blue Lake
504,44.0,Riverside,Blythe,102128779.167969,121185.789441709,7043d734-eb55-41ec-8d86-b50f2406934c,2011,1600000US0607218,"Blythe city, California",21102.0,Blythe
505,45.0,Los Angeles,Bradbury,7454190.37109375,14387.3505835872,8c1b5b8c-e57c-47e8-bea9-8c33f7ae02bd,2011,1600000US0607946,"Bradbury city, California",932.0,Bradbury
506,46.0,Imperial,Brawley,29855025.03125,38180.6914694529,62719834-e1c8-4e0c-bbe6-eb1ecad56741,2011,1600000US0608058,"Brawley city, California",24645.0,Brawley
507,47.0,Orange,Brea,46234997.2148438,68241.9707096387,8520349e-12de-4a99-b7c9-80b763721795,2011,1600000US0608100,"Brea city, California",38837.0,Brea
508,48.0,Contra Costa,Brentwood,62015016.90625,55421.5446414708,57f44770-2dee-4e7c-b3bb-72ea924d5ffc,2011,1600000US0608142,"Brentwood city, California",48582.0,Brentwood
509,49.0,San Mateo,Brisbane,13141853.6601563,22435.465536382,57a2d229-f92d-4dd1-9918-ff5202225025,2011,1600000US0608310,"Brisbane city, California",4179.0,Brisbane
510,50.0,Santa Barbara,Buellton,6141802.3671875,14624.7621433802,22b6367d-dd78-4c17-a6ef-3c8767d1f32f,2011,1600000US0608758,"Buellton city, California",4712.0,Buellton
511,51.0,Orange,Buena Park,39656062.1640625,48303.8377154201,91e1bad8-fe4c-462e-95cc-d9ba0c260efd,2011,1600000US0608786,"Buena Park city, California",80214.0,Buena Park
512,52.0,Los Angeles,Burbank,65680187.7109375,37732.6951002645,6db9ddaa-7063-4c73-876d-194be1e2c587,2011,1600000US0608954,"Burbank city, California",103037.0,Burbank
513,52.0,Los Angeles,Burbank,65680187.7109375,37732.6951002645,6db9ddaa-7063-4c73-876d-194be1e2c587,2011,1600000US0608968,"Burbank CDP, California",5827.0,Burbank
514,53.0,San Mateo,Burlingame,18469807.4257813,33027.5678387048,bfaef773-993c-4454-8272-205fb12fd32d,2011,1600000US0609066,"Burlingame city, California",28514.0,Burlingame
515,54.0,Los Angeles,Calabasas,52298281.7851563,55027.0141093007,485c70b9-9bab-4aeb-be5c-7163cca1743c,2011,1600000US0609598,"Calabasas city, California",22839.0,Calabasas
516,55.0,Imperial,Calexico,31087571.5664063,29186.6599500101,267b9237-8daa-4d25-851a-23948c144c2f,2011,1600000US0609710,"Calexico city, California",37378.0,Calexico
517,56.0,Kern,California City,789537582.632813,218543.464220747,af34f78a-3ccb-4bd3-b0b3-43e772f0a9a9,2011,1600000US0609780,"California City city, California",13684.0,California City
518,57.0,Riverside,Calimesa,56203576.0234375,49018.056262052,63e72b98-e528-4e71-9850-38b5c1f0e383,2011,1600000US0609864,"Calimesa city, California",7923.0,Calimesa
519,58.0,Imperial,Calipatria,13738251.6367188,26908.2929220679,1b6ea6c7-e15c-4df7-8918-8fb4f01a65a3,2011,1600000US0609878,"Calipatria city, California",7292.0,Calipatria
520,59.0,Napa,Calistoga,10908956.6210938,18961.5001568051,1168be30-07e6-4065-b24c-48fac689a0b7,2011,1600000US0609892,"Calistoga city, California",5159.0,Calistoga
521,60.0,Ventura,Camarillo,75049422.5078125,81527.131155545,095e1d8c-dc6f-4063-ad62-c4fe61562963,2011,1600000US0610046,"Camarillo city, California",64340.0,Camarillo
522,61.0,Santa Clara,Campbell,24998433.1601563,42631.9448015409,2bbbd31b-a793-4f85-b983-cde31ce0840f,2011,1600000US0610345,"Campbell city, California",39108.0,Campbell
523,62.0,Riverside,Canyon Lake,17337155.8125,23490.5798595959,d8a59ca2-77a6-4047-a457-f95f8a4be94c,2011,1600000US0610928,"Canyon Lake city, California",10663.0,Canyon Lake
524,63.0,Santa Cruz,Capitola,6563801.6015625,17092.7812002259,27c03839-c5ee-47e4-93a3-48e6b28c06fd,2011,1600000US0611040,"Capitola city, California",9864.0,Capitola
525,64.0,San Diego,Carlsbad,144618402.515625,64938.8544561364,5a6fff42-3f29-42e4-b2d9-4b889b46e4fe,2011,1600000US0611194,"Carlsbad city, California",102342.0,Carlsbad
526,65.0,Monterey,Carmel-by-the-Sea,4207291.578125,11103.4492502443,6a527908-3c40-43d0-91db-0035ab4f4639,2011,1600000US0611250,"Carmel-by-the-Sea city, California",3728.0,Carmel-by-the-Sea
527,66.0,Santa Barbara,Carpinteria,9769194.74609375,25481.3894968684,d3427c1b-b943-4c8d-9437-f1271cb93334,2011,1600000US0611446,"Carpinteria city, California",13106.0,Carpinteria
528,67.0,Los Angeles,Carson,71264281.984375,46865.8997333276,f4518762-7f07-4167-bcfe-71639611bd82,2011,1600000US0611530,"Carson city, California",91508.0,Carson
529,68.0,Riverside,Cathedral City,85685092.9335938,72484.3277856403,8fbfe59f-3fd3-4781-bc96-65722c530181,2011,1600000US0612048,"Cathedral City city, California",51130.0,Cathedral City
530,69.0,Stanislaus,Ceres,39070074.109375,50115.3067791011,70de1841-e633-417e-a002-e2cdfcc7f4b2,2011,1600000US0612524,"Ceres city, California",44731.0,Ceres
531,70.0,Los Angeles,Cerritos,33280830.8828125,44159.8808403631,865ccce4-120a-41bf-84c1-bfd29b2cc837,2011,1600000US0612552,"Cerritos city, California",49281.0,Cerritos
532,71.0,Butte,Chico,150665486.738281,133508.407352818,5cf1663f-0a95-414f-9748-4c40491ef5bc,2011,1600000US0613014,"Chico city, California",85605.0,Chico
533,72.0,San Bernardino,Chino,112329838.292969,76113.5247241607,9d9e5c6b-1ae6-4420-9b08-e80745038ca6,2011,1600000US0613210,"Chino city, California",78050.0,Chino
534,73.0,San Bernardino,Chino Hills,169201220.730469,64200.6791684471,5cadc250-9b91-4f00-926f-b28fda8834a2,2011,1600000US0613214,"Chino Hills city, California",74765.0,Chino Hills
535,74.0,Madera,Chowchilla,47512774.2304688,54494.8764883057,cb8e37d6-82f2-4d02-880e-2deeb865b903,2011,1600000US0613294,"Chowchilla city, California",18465.0,Chowchilla
536,75.0,San Diego,Chula Vista,190896872.820313,117806.854388038,023d1032-1b36-4cf5-8758-5f9130ebac61,2011,1600000US0613392,"Chula Vista city, California",236218.0,Chula Vista
537,76.0,Sacramento,Citrus Heights,60529480.2617188,37762.3354788659,b79255dc-3963-433e-8e39-aa88db7ba337,2011,1600000US0613588,"Citrus Heights city, California",84112.0,Citrus Heights
538,77.0,Los Angeles,Claremont,51009193.2226563,55362.5310834762,16410087-eeee-4dcb-8d43-a6467f20dd18,2011,1600000US0613756,"Claremont city, California",34824.0,Claremont
539,78.0,Contra Costa,Clayton,15979272.9726563,22349.1629055951,b7f2675d-373a-4b34-af84-b10369054fba,2011,1600000US0613882,"Clayton city, California",10856.0,Clayton
540,79.0,Lake,Clearlake,45141923.8789063,59497.0070527463,efa9afc2-6f4c-4f71-811e-1f52ab8d4588,2011,1600000US0613945,"Clearlake city, California",15134.0,Clearlake
541,80.0,Sonoma,Cloverdale,13503600.1523438,32391.9174313441,2b6a2347-ed3f-4362-b790-8b7089f33761,2011,1600000US0614190,"Cloverdale city, California",8390.0,Cloverdale
542,81.0,Fresno,Clovis,105253884.558594,97663.5920843977,7fe534b0-8a06-4965-89b6-a244f1a5697f,2011,1600000US0614218,"Clovis city, California",93304.0,Clovis
543,82.0,Riverside,Coachella,116022122.140625,74723.4726990298,209534f3-1a20-49f5-83f6-92a10b358a02,2011,1600000US0614260,"Coachella city, California",39442.0,Coachella
544,83.0,Fresno,Coalinga,26811703.5507813,59004.0782620929,72d7e3bd-16fa-493b-9907-262193259ac1,2011,1600000US0614274,"Coalinga city, California",13246.0,Coalinga
545,84.0,Placer,Colfax,6075099.9609375,26705.3222767442,39d8b993-0031-436d-8bae-b3f9fb0d16b3,2011,1600000US0614498,"Colfax city, California",1999.0,Colfax
546,86.0,San Bernardino,Colton,61239993.6367188,87245.8790894998,289bb1cd-f50a-43ce-9fab-3d49139c2fe4,2011,1600000US0614890,"Colton city, California",52283.0,Colton
547,87.0,Colusa,Colusa,18267046.03125,51340.7961007565,b8cb6085-8438-4866-9433-acf12f10f304,2011,1600000US0614946,"Colusa city, California",5951.0,Colusa
548,88.0,Los Angeles,Commerce,24772005.2695313,34419.7069995715,68975d0f-8ff4-4b4e-9535-3a54ca4ec7ed,2011,1600000US0614974,"Commerce city, California",12791.0,Commerce
549,89.0,Los Angeles,Compton,38044748.484375,65518.6681167707,d45c30cd-6f0e-400c-b6a7-06af1a2a0566,2011,1600000US0615044,"Compton city, California",96102.0,Compton
550,90.0,Contra Costa,Concord,127513459.925781,73130.13750995,bad32c1e-4785-4294-98a6-b4f78931887d,2011,1600000US0616000,"Concord city, California",121989.0,Concord
551,91.0,Kings,Corcoran,29858425.0,53934.7707754362,5e830bb0-2692-46b2-84dc-22b2f17dfdf9,2011,1600000US0616224,"Corcoran city, California",25113.0,Corcoran
552,92.0,Tehama,Corning,16019825.7421875,43990.3019648362,33990b3b-32b3-43ac-bce9-7418d9993f4c,2011,1600000US0616322,"Corning city, California",7624.0,Corning
